Record Type,Release ID,Release,Test Cycle,Test Suite,Test Run ID,Test Run,Test Case ID,Test Case,Module ID,Module,Test Case Jira,Requirement ID,Requirement,Requirement Jira,Linked Test Cases,Releases Covering,Test Runs Count,Test Cases Count,Requirements Count,Requirements With Jira Count,Migration Status,Target ID,Migration Notes
TEST_CASE,,,,,,,11553018,TC16,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553019,TC17,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553020,TC18,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553021,TC19,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553022,TC20,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553023,TC21,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553024,TC22,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553025,TC23,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553026,TC24,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553027,TC25,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553028,TC26,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571703,Verify the user is able to see the PDM capability,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571704,Verify the upload pages for all source categories when we change the guidelines config of document,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571705,Verify PDM source functionality is updated when we do changes in document configuration,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571706,Verify the user is able to open the Data Remediation Page,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571707,Verify the user is able to upload a file for Data Remediation flows,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571708,Verify the user is able to see the uploaded file in download page for data remediation,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571709,Verify the admin is able to approve the uploaded file,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571710,Verify the admin user is able to reject the uploaded file with comments,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571711,Verify the admin user is able to add a new template for the any PDM category or process,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571712,Verify the admin user is able to reject the uploaded file without comments,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571713,Verify the admin is able to search the file record with status: All on Review page,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571714,Verify the admin is able to search the file record with status: Processed on Review page,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571715,Verify the admin is able to search the file record with status: Pending on Review page,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571716,Verify the admin is able to search the file record with status: Rejected on Review page,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553029,TC27,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571717,Verify the admin is able to search the file record with status:Queued on Review page,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553030,TC28,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571718,Verify the admin is able to search the file record with tracking number,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11553031,TC29,5514585,VerintCategoryTrend Call Reason,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571719,Verify the user is able to upload same file for Data Remediation flows multiple times,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571728,Verify the admin is able to search the file record with status: Processed on Review page For PCP Panel Closure,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571729,Verify the admin is able to search the file record with status: Pending on Review page for PCP Panel Closure,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571730,Verify the admin is able to search the file record with status: Rejected on Review page for PCP Panel Closure,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571731,Verify the admin is able to search the file record with status:Queued on Review page for PCP Panel Closure,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571732,Verify the admin is able to search the file record with tracking number for PCP Panel Closure,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571733,Verify the user is able to upload same file for PCP Panel Closure Flow multiple times,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572357,Verify the user is able to see the PDM capability,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572358,Verify the upload pages for all source categories when we change the guidelines config of document,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572359,Verify PDM source functionality is updated when we do changes in document configuration,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571720,Verify the user is able to open the PCP Panel Closure Page,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572360,Verify the user is able to open the Data Remediation Page,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571721,Verify the user is able to upload a file for PCP Panel Closure Flow,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572361,Verify the user is able to upload a file for Data Remediation flows,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571722,Verify the user is able to see the uploaded file in download page for PCP Panel Closure,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572362,Verify the user is able to see the uploaded file in download page for data remediation,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571723,Verify the admin is able to approve the uploaded file for PCP panel closure,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571724,Verify the admin user is able to reject the uploaded file with comments,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571725,Verify the admin user is able to add a new template for the PCP Panel Closure,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571726,Verify the admin user is able to reject the uploaded file without comments for PCP Panel Closure,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11571727,Verify the admin is able to search the file record with status: All on Review page For PCP Panel Closure,5524237,export dataloader,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572368,Verify the admin is able to search the file record with status: Processed on Review page,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572369,Verify the admin is able to search the file record with status: Pending on Review page,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572370,Verify the admin is able to search the file record with status: Rejected on Review page,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572371,Verify the admin is able to search the file record with status:Queued on Review page,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572372,Verify the admin is able to search the file record with tracking number,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572373,Verify the user is able to upload same file for Data Remediation flows multiple times,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572374,Verify the user is able to open the PCP Panel Closure Page,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572375,Verify the user is able to upload a file for PCP Panel Closure Flow,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572376,Verify the user is able to see the uploaded file in download page for PCP Panel Closure,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572377,Verify the admin is able to approve the uploaded file for PCP panel closure,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572378,Verify the admin user is able to reject the uploaded file with comments,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572379,Verify the admin user is able to add a new template for the PCP Panel Closure,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572380,Verify the admin user is able to reject the uploaded file without comments for PCP Panel Closure,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572381,Verify the admin is able to search the file record with status: All on Review page For PCP Panel Closure,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572382,Verify the admin is able to search the file record with status: Processed on Review page For PCP Panel Closure,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572363,Verify the admin is able to approve the uploaded file,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572364,Verify the admin user is able to reject the uploaded file with comments,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572365,Verify the admin user is able to add a new template for the any PDM category or process,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572366,Verify the admin user is able to reject the uploaded file without comments,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572367,Verify the admin is able to search the file record with status: All on Review page,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572383,Verify the admin is able to search the file record with status: Pending on Review page for PCP Panel Closure,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572384,Verify the admin is able to search the file record with status: Rejected on Review page for PCP Panel Closure,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572385,Verify the admin is able to search the file record with status:Queued on Review page for PCP Panel Closure,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572386,Verify the admin is able to search the file record with tracking number for PCP Panel Closure,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642627,TC2_Validate the created date and time in D0 table for New broker,5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11572387,Verify the user is able to upload same file for PCP Panel Closure Flow multiple times,5524363,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11579203,Verify whether the API throw an error when there is mismatch of rec id and npi id,5526724,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642626,TC1_Creating the New Broker Through API,5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11579204,Verify whether the API throw an error while not providing language recid,5526724,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642629,TC4_Validate the created date and time in D0 table for updated broker,5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11579205,Verify whether the API throws an error while providing the payload without authorization,5526724,export,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642628,TC3_Updating the Broker Through API with All update event,5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642631,"TC6_Validate the created date and time in D0 table for Migrated broker

",5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642630,TC5_Updating the Broker Through API with Migration Event,5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642633,TC8_Validate the created date and time in D0 table for Extrenal Broker,5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642632,TC7_Verify the Created datetime not updated for the External Broker,5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642635,TC10_Validate the created date and time in D0 table for  Agency(MA/PDP),5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642634,TC9_Verify the Created datetime not updated for the Agency(MA/PDP),5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642637,TC12_Validate the created date and time in D0 table for  Agency(MA/PDP/CSB),5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642636,TC11_Verify the Created datetime not updated for the Agency(MA/PDP/CSB),5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642641,TC16_Validate the created date and time in D0 table for  Internal Telesales Agent(PDP),5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642640,TC15_Verify the Created datetime not updated for the Internal Telesales Agent(PDP),5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642643,TC18_Validate the created date and time in D0 table for  Servicing Agent (MA/PDP),5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642642,TC17_Verify the Created datetime not updated for the Servicing Agent (MA/PDP),5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358287,TC01 ,5879608,Enterprise,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11748052,Sample Test Case name 1,5558353,TestUpload Project,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11835896,Untitled,5420960,test,,,,,,,0,,,,,,
TEST_CASE,,,,,,,12775194,test,5524233,Untitled,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358291,TC05,5879608,Enterprise,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358290,TC04,5879608,Enterprise,,,,,,,0,,,,,,
TEST_CASE,,,,,,,12413895,Untitled,5668723,DAR_Test,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358289,TC03 ,5879608,Enterprise,,,,,,,0,,,,,,
TEST_CASE,,,,,,,12413894,Untitled,5668723,DAR_Test,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358288,TC02 ,5879608,Enterprise,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358294,TC03 ,5879609,LOB Detail,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642639,TC14_Validate the created date and time in D0 table for  Internal Telesales Agent(MA/PDP/CSB),5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358293,TC02 ,5879609,LOB Detail,,,,,,,0,,,,,,
TEST_CASE,,,,,,,11642638,TC13_Verify the Created datetime not updated for the Internal Telesales Agent(MA/PDP/CSB),5534290,test1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358292,TC01 ,5879609,LOB Detail,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358314,TC03 ,5879613,Agent Tenure,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358313,TC02 ,5879613,Agent Tenure,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358312,TC01 ,5879613,Agent Tenure,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358307,TC01 ,5879612,GSP Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358306,TC05,5879611,INTERNAL Offshore Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358305,TC04,5879611,INTERNAL Offshore Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358304,TC03 ,5879611,INTERNAL Offshore Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358311,TC05,5879612,GSP Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358310,TC04,5879612,GSP Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358309,TC03 ,5879612,GSP Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358308,TC02 ,5879612,GSP Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358299,TC03 ,5879610,INTERNAL Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358298,TC02 ,5879610,INTERNAL Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358297,TC01 ,5879610,INTERNAL Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358296,TC05,5879609,LOB Detail,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358303,TC02 ,5879611,INTERNAL Offshore Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358302,TC01 ,5879611,INTERNAL Offshore Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358301,TC05,5879610,INTERNAL Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358300,TC04,5879610,INTERNAL Agents,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358295,TC04,5879609,LOB Detail,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358315,TC04,5879613,Agent Tenure,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358319,TC03 ,5879614,LOB % Trend,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13362863,TC01_Verify Product segment field is added in the Enrollment script of 2026 MA/PDP English Enrollment -MA application,5880419,Sheet1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358318,TC02 ,5879614,LOB % Trend,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358317,TC01 ,5879614,LOB % Trend,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358316,TC05,5879613,Agent Tenure,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358331,TC05,5879616,Enterprise CHAT Transfers,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358330,TC04,5879616,Enterprise CHAT Transfers,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358329,TC03 ,5879616,Enterprise CHAT Transfers,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358328,TC02 ,5879616,Enterprise CHAT Transfers,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358333,TC02,5879617,About,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358332,TC01 ,5879617,About,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358323,TC02 ,5879615,H,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358322,TC01 ,5879615,H,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358321,TC05,5879614,LOB % Trend,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358320,TC04,5879614,LOB % Trend,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358327,TC01 ,5879616,Enterprise CHAT Transfers,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358326,TC05,5879615,H,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358325,TC04,5879615,H,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13358324,TC03 ,5879615,H,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13362867,TC05_Verify Product segment field is added in the Enrollment script of 2026 MA/PDP Spanish Enrollment - PDP Application,5880419,Sheet1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13362866,TC04_Verify Product segment field is added in the Enrollment script of 2026 MA/PDP English Enrollment - PDP Application,5880419,Sheet1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13362865,TC03_Verify Product segment field is added in the Enrollment script of 2026 MA/PDP English Enrollment - MA Application Log in as Broker Community User,5880419,Sheet1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13362864,TC02_Verify Product segment field is added in the Enrollment script of 2026 MA/PDP Spanish Enrollment-MA Application,5880419,Sheet1,,,,,,,0,,,,,,
TEST_CASE,,,,,,,16704512,New Test suite,5299097,MD-2 Homepage,,,,,,,0,,,,,,
TEST_CASE,,,,,,,13362868,TC06_Verify Product segment field is added in the Enrollment script of 2026 MA/PDP English Enrollment - PDP Application  Log in as Broker Community User,5880419,Sheet1,,,,,,,0,,,,,,
REQUIREMENT,,,,,,,,,,,,11437751,MSTQ-4299,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437750,MSTQ-4651,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437749,MSTQ-5663,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437748,MSTQ-6597,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437747,MSTQ-7309,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437746,MSTQ-7406,Description=https://jira.healthspring-jira-prod.aws.zilverton.com/browse/MSTQ-7405,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437745,MSTQ-7407,Description=https://jira.healthspring-jira-prod.aws.zilverton.com/browse/MSTQ-7405,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437744,MSTQ-7408,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437743,MSTQ-7711,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437742,MSTQ-7741,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437741,MSTQ-7748,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437740,MSTQ-7852,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437739,MSTQ-7895,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437738,MSTQ-7917,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437737,MSTQ-7919,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437736,MSTQ-7921,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437735,MSTQ-7929,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437734,MSTQ-7931,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437733,MSTQ-7950,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437732,MSTQ-7956,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437731,MSTQ-7960,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437730,MSTQ-7961,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437729,MSTQ-7962,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437728,MSTQ-7963,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437727,MSTQ-7964,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437726,MSTQ-7969,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437725,MSTQ-7970,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437724,MSTQ-7971,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437723,MSTQ-7975,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437722,MSTQ-7981,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437721,MSTQ-7982,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437720,MSTQ-7983,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437719,MSTQ-7985,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437718,MSTQ-7988,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437717,MSTQ-7989,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437716,MSTQ-7990,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437715,MSTQ-7991,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437714,MSTQ-7994,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437713,MSTQ-8003,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437712,MSTQ-8006,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437711,MSTQ-8007,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,11437710,MSTQ-8008,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770863,sessions,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8664976,test,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770452,TP-1010 Ghost Recon: Contracts,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912206,TP-1010 Ghost Recon: Contracts,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770450,TP-1018 Action Plan Deployment,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912202,TP-1018 Action Plan Deployment,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770448,TP-1029 Reg Rptg - item R1.73 - update Universe Table 1IA part 4 (High Priority),,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912199,TP-1029 Reg Rptg - item R1.73 - update Universe Table 1IA part 4 (High Priority),,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770446,TP-1030 Reg Rptg - item R1.74 - Update ICP Late and Missing Summary report (Medium Q2-Q3),,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912196,TP-1030 Reg Rptg - item R1.74 - Update ICP Late and Missing Summary report (Medium Q2-Q3),,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770444,TP-1031 Reg Rptg - item R1.75 - Update Subscriptions for Aging Correspondence and other reports,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912192,TP-1031 Reg Rptg - item R1.75 - Update Subscriptions for Aging Correspondence and other reports,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770442,TP-1032 New ET Subject and Secondary Subjects,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912189,TP-1032 New ET Subject and Secondary Subjects,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770440,TP-1042 Hide Termination Details from the Provider Account Layout,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912185,TP-1042 Hide Termination Details from the Provider Account Layout,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770438,"TP-1053 ICP Automation - Create new tables, SQL jobs, AB jobs for maintenance of all xRef tables",,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912183,"TP-1053 ICP Automation - Create new tables, SQL jobs, AB jobs for maintenance of all xRef tables",,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770436,TP-1055 New Contact Bulk Upload,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912178,TP-1055 New Contact Bulk Upload,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770434,TP-1061 Parent Application Bulk Uploads,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912175,TP-1061 Parent Application Bulk Uploads,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770432,TP-1074 Sandbox Refresh Post Hyperforce Migration 3/31 or 4/1,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912172,TP-1074 Sandbox Refresh Post Hyperforce Migration 3/31 or 4/1,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770430,TP-1077 Provider Contact: Cigna MA HMO Panel Status Field,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912169,TP-1077 Provider Contact: Cigna MA HMO Panel Status Field,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770428,TP-1193 RITM8042078 - Move ACO Quality Metrics and Pop Health to Zscaler,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912166,TP-1193 RITM8042078 - Move ACO Quality Metrics and Pop Health to Zscaler,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770427,"TP-1219 Update POD Account Status to ""Terminated"" when POD is part of an Entity Account termination.",,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912163,"TP-1219 Update POD Account Status to ""Terminated"" when POD is part of an Entity Account termination.",,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770425,TP-1238 Create New Contact - New Custom Button and Flow,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912161,TP-1238 Create New Contact - New Custom Button and Flow,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770423,"TP-1239 Remove the ""New"" and ""New Contact"" buttons for OOTB Contact creation",,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912158,"TP-1239 Remove the ""New"" and ""New Contact"" buttons for OOTB Contact creation",,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770421,TP-1241 Account Name Field - Make Read Only on Provider Layout,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912155,TP-1241 Account Name Field - Make Read Only on Provider Layout,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8770419,TP-1242 Add Account Contact Relationship - Start Date Validation Rule,,0,,,,,,,,
REQUIREMENT,,,,,,,,,,,,8912152,TP-1242 Add Account Contact Relationship - Start Date Validation Rule,,0,,,,,,,,
